Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#disasterrecovery,#disasterrecovery,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,1,1.0
#yolandaph,#yolandaph,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,1,1.0
#haiyan,#haiyan,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,1,1.0
#afterhaiyan,#afterhaiyan,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,1,1.0
#rain,#rain,6,0.003116883116883117,0.007520047520047519,0.06338740895054888,1.1475784647761566e-07,0.0007054314240075856,4,2,0.5
#hot,#hot,6,0.003116883116883117,0.0007052407052407051,0.04277737617468903,0.007910187564588748,0.0012770345455327893,5,31,0.4193548387096774
#dnb,#dnb,6,0.003116883116883117,0.0003531603531603531,0.04847110262508262,5.939312090939914e-07,0.0009172158642687402,20,8,0.0
#thriller,#thriller,6,0.003116883116883117,0.0001755001755001755,0.055927259691375124,7.166237800637875e-08,0.0008575370455265157,5,2,0.0
#earthquake,#earthquake,6,0.003116883116883117,0.010931021779173579,0.08448450715319555,0.0053352226881977155,0.0013940349629008213,12,19,1.0
#breaking,#breaking,6,0.003116883116883117,0.0017598617598617596,0.08051666541550935,0.010618517945024499,0.001229812956278802,28,9,1.0
#carfest,#carfest,6,0.003116883116883117,2.7000027000027e-07,0.056266127207808596,1.5082079916780303e-06,0.0005429035234184491,7,1,1.0
#pilot,#pilot,6,0.003116883116883117,2.7000027000027e-07,0.056266127207808596,1.5082079916780303e-06,0.0005429035234184491,7,1,1.0
#death,#death,6,0.003116883116883117,2.7000027000027e-07,0.056266127207808596,1.5082079916780303e-06,0.0005429035234184491,7,1,1.0
#reddit,#reddit,6,0.003116883116883117,0.0007052407052407051,0.05629455162165443,1.5851760149208014e-06,0.0011040011869254461,6,4,0.5
#nyc,#nyc,6,0.003116883116883117,0.00904032904032912,0.08239191492426243,0.005310963484132105,0.0007054599838778623,9,3,1.0
#gawx,#gawx,6,0.003116883116883117,0.003591371327678501,0.06420919904065972,1.2036546761589468e-07,0.0007364837463841483,4,2,1.0
#livelihood,#livelihood,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,1,1.0
#dutton,#dutton,6,0.003116883116883117,2.7000027000027e-06,0.003116883116883117,4.6930128433551135e-52,0.0009050215970061279,27,2,0.5
#philippines,#philippines,6,0.003116883116883117,0.0,0.06475018299538927,1.9331219155832116e-06,0.0006387542361510416,0,3,1.0
#anonymous,#anonymous,6,0.003116883116883117,0.0005424805304404031,0.06876585309167844,1.2608081481952474e-05,0.0006158919278013312,0,1,1.0
#afp,#afp,6,0.003116883116883117,0.0014318313086455982,0.07817261658019287,0.00010814340956171416,0.0006001496844468134,0,1,1.0
#clip,#clip,6,0.003116883116883117,0.0,0.0486297468623456,2.5340355238849157e-06,0.000603232419744022,5,1,0.0
#preppers,#preppers,6,0.003116883116883117,0.0,0.003116883116883117,6.425499367533891e-49,0.0006738544441392775,21,1,0.0
#prepper,#prepper,6,0.003116883116883117,0.0,0.003116883116883117,6.425499367533891e-49,0.0006738544441392775,21,1,0.0
#2a,#2a,6,0.003116883116883117,0.0,0.003116883116883117,6.425499367533891e-49,0.0006738544441392775,21,1,0.0
#gravity,#gravity,5,0.0025974025974025974,0.0,0.05541276227501986,2.377227751849555e-08,0.0006171242214907292,5,1,0.0
#mom,#mom,5,0.0025974025974025974,0.0,0.05541276227501986,2.377227751849555e-08,0.0006171242214907292,5,1,0.0
#playlist,#playlist,5,0.0025974025974025974,0.0,0.04772379654606636,9.97595942534209e-10,0.00062582192124396,8,1,0.0
#nå¼36,#nå¼36,5,0.0025974025974025974,0.0,0.04772379654606636,9.97595942534209e-10,0.00062582192124396,8,1,0.0
#forest,#forest,5,0.0025974025974025974,0.0010562410562410562,0.05497536503949923,1.3215693142620496e-06,0.0009680376909959606,19,2,0.5
#youtube,#youtube,5,0.0025974025974025974,0.0,0.04772379654606636,9.97595942534209e-10,0.00062582192124396,8,2,0.5
#entertainment,#entertainment,5,0.0025974025974025974,0.0017550017550017549,0.08051666541550935,0.0053081878590367036,0.000701952797898011,32,2,0.0
#management,#management,5,0.0025974025974025974,0.0,0.06676756437091967,9.073208254743659e-05,0.0005754116824251097,6,1,0.0
#magginoodle,#magginoodle,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#nestleindia,#nestleindia,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#offers2go,#offers2go,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#foodscare,#foodscare,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#ban,#ban,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#humanconsumption,#humanconsumption,5,0.0025974025974025974,0.0,0.0025974025974025974,2.5117827562473216e-31,0.0006738544441392778,34,3,0.6666666666666666
#hellfire,#hellfire,5,0.0025974025974025974,0.0003531603531603531,0.05905408846585317,0.0002999493719930062,0.0008992152995941342,2,4,0.5
#auspol,#auspol,5,0.0025974025974025974,0.0,0.002671614100185529,4.5385135116012564e-52,0.0007165333704355734,27,3,0.3333333333333333
#auction,#auction,5,0.0025974025974025974,0.0003531603531603531,0.06522391860407664,8.647462710252518e-05,0.0008306864061187899,32,2,0.0
#interview,#interview,5,0.0025974025974025974,0.0,0.05541276227501986,2.377227751849555e-08,0.0006171242214907292,5,1,0.0
#author,#author,5,0.0025974025974025974,0.0,0.05541276227501986,2.377227751849555e-08,0.0006171242214907292,5,1,0.0
#lightning,#lightning,5,0.0025974025974025974,0.0,0.04938403054955237,7.379102917566004e-11,0.0005982205635836402,11,2,0.5
#artectura,#artectura,5,0.0025974025974025974,0.0,0.04772379654606636,9.97595942534209e-10,0.00062582192124396,8,1,0.0
#pop2015,#pop2015,5,0.0025974025974025974,0.0,0.04772379654606636,9.97595942534209e-10,0.00062582192124396,8,1,0.0
#mtvhottest,#mtvhottest,5,0.0025974025974025974,4.86000486000486e-06,0.0025974025974025974,2.0822199150129666e-63,0.0015998502330416958,29,7,0.1428571428571428
#endoccupation,#endoccupation,5,0.0025974025974025974,0.0,0.06809353188821567,0.001107843041757699,0.0004959848797738269,2,1,1.0
#climate,#climate,5,0.0025974025974025974,0.004335172731726782,0.06503359494313682,1.1534888346922905e-07,0.0006259801500121762,4,2,1.0
#dance,#dance,5,0.0025974025974025974,0.0,0.048460563137666855,5.938020387027301e-07,0.000824440720128348,20,7,0.0
#leadership,#leadership,5,0.0025974025974025974,0.0,0.06676756437091967,9.073208254743659e-05,0.0005754116824251097,6,1,0.0
#people,#people,5,0.0025974025974025974,0.0,0.05946374863130466,9.400321212925859e-05,0.0005596913149332997,2,1,1.0
#phone,#phone,5,0.0025974025974025974,1.08000108000108e-06,0.08034251257034242,0.0056429131391320655,0.0005549001441451688,1,2,0.5
#or,#or,5,0.0025974025974025974,0.0,0.06694807145392907,2.0843064338190713e-05,0.0005300816709572577,4,1,1.0
#co,#co,5,0.0025974025974025974,0.0,0.06694807145392907,2.0843064338190713e-05,0.0005300816709572577,4,1,1.0
#ut,#ut,5,0.0025974025974025974,0.0,0.06694807145392907,2.0843064338190713e-05,0.0005300816709572577,4,1,1.0
#smallbiz,#smallbiz,5,0.0025974025974025974,0.0,0.06676756437091967,9.073208254743659e-05,0.0005754116824251097,6,1,0.0
#startup,#startup,5,0.0025974025974025974,0.0,0.06676756437091967,9.073208254743659e-05,0.0005754116824251097,6,2,0.0
#killed,#killed,5,0.0025974025974025974,0.0,0.05946374863130466,9.400321212925859e-05,0.0005596913149332997,2,1,1.0
#environment,#environment,5,0.0025974025974025974,0.0031640626577513742,0.061244883173984584,4.78905623323677e-08,0.0008504732701332044,5,3,0.3333333333333333
#cnbc,#cnbc,5,0.0025974025974025974,0.0008938701503636628,0.08069157489867121,0.010433464292460407,0.0005263854330480767,1,3,0.3333333333333333
#clubbanger,#clubbanger,5,0.0025974025974025974,0.0,0.06522391860407664,8.929585308366825e-05,0.0006195899373487513,22,1,0.0
#alps,#alps,5,0.0025974025974025974,0.0,0.05946374863130466,9.400321212925859e-05,0.0005596913149332997,2,1,1.0
#abbott,#abbott,5,0.0025974025974025974,0.0,0.002671614100185529,4.5385135116012564e-52,0.0007165333704355734,27,1,0.0
#bronwynbishop,#bronwynbishop,5,0.0025974025974025974,0.0,0.002671614100185529,4.5385135116012564e-52,0.0007165333704355734,27,1,0.0
#choppergate,#choppergate,5,0.0025974025974025974,0.0,0.002671614100185529,4.5385135116012564e-52,0.0007165333704355734,27,1,0.0
#lnp,#lnp,5,0.0025974025974025974,0.0,0.002671614100185529,4.5385135116012564e-52,0.0007165333704355734,27,1,0.0
#dublin,#dublin,5,0.0025974025974025974,0.0,0.06293988417682289,1.2033615346614735e-07,0.0006266426610667486,4,1,1.0
#coast2coastdjs,#coast2coastdjs,5,0.0025974025974025974,0.0,0.06522391860407664,8.929585308366825e-05,0.0006195899373487512,22,1,0.0
#jiwonle,#jiwonle,5,0.0025974025974025974,0.0,0.06522391860407664,8.929585308366825e-05,0.0006195899373487512,22,1,0.0
#macon,#macon,5,0.0025974025974025974,0.0,0.06293988417682289,1.2033615346614735e-07,0.0006266426610667486,4,1,1.0
#warnerrobins,#warnerrobins,5,0.0025974025974025974,0.0,0.06293988417682289,1.2033615346614735e-07,0.0006266426610667486,4,1,1.0
#conversations,#conversations,5,0.0025974025974025974,0.0,0.06522391860407664,8.929585308366825e-05,0.0006195899373487512,22,1,0.0
#artisteoftheweekfact,#artisteoftheweekfact,5,0.0025974025974025974,0.0,0.06522391860407664,8.929585308366825e-05,0.0006195899373487512,22,1,0.0
#mì¼sica,#mì¼sica,5,0.0025974025974025974,0.0,0.0015584415584415584,4.331702908298503e-52,0.000956319379790574,58,2,1.0
#genocide,#genocide,5,0.0025974025974025974,2.7000027000027e-06,0.002671614100185529,1.8690125877717258e-31,0.0009371019032607,26,8,0.875
#china,#china,5,0.0025974025974025974,0.0010573210573210571,0.06553076444284912,0.0002516627527049244,0.0010845680900221422,14,3,0.6666666666666666
#milledgeville,#milledgeville,5,0.0025974025974025974,0.0,0.06293988417682289,1.2033615346614735e-07,0.0006266426610667486,4,1,1.0
#cumshot,#cumshot,5,0.0025974025974025974,0.0,0.048619138278824144,2.490375292782405e-06,0.0005220204086654895,5,1,0.0
#porno,#porno,5,0.0025974025974025974,0.0,0.048619138278824144,2.490375292782405e-06,0.0005220204086654895,5,1,0.0
#06,#06,5,0.0025974025974025974,0.0,0.06026774739592479,1.4095874277820145e-06,0.0005923086338564624,3,1,0.0
#procedures,#procedures,5,0.0025974025974025974,0.0,0.06026774739592479,1.4095874277820145e-06,0.0005923086338564624,3,1,0.0
#09,#09,5,0.0025974025974025974,0.0,0.06026774739592479,1.4095874277820145e-06,0.0005923086338564624,3,1,0.0
#24,#24,5,0.0025974025974025974,0.0,0.06026774739592479,1.4095874277820145e-06,0.0005923086338564624,3,1,0.0
#rainstorm,#rainstorm,5,0.0025974025974025974,0.0,0.05946374863130466,9.400321212925859e-05,0.0005596913149332997,2,1,1.0
#italian,#italian,5,0.0025974025974025974,0.0,0.05946374863130466,9.400321212925859e-05,0.0005596913149332997,2,1,1.0
#ass,#ass,5,0.0025974025974025974,0.0,0.03805192587845823,2.4798843000740196e-06,0.0005600841434143121,5,1,0.0
#boobs,#boobs,5,0.0025974025974025974,0.0,0.03805192587845823,2.4798843000740196e-06,0.0005600841434143121,5,1,0.0
#cats,#cats,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,1,0.0
#bored,#bored,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,1,0.0
#destruction,#destruction,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,1,0.0
#thisiswhywecanthavenicethings,#thisiswhywecanthavenicethings,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,2,0.0
#netlabel,#netlabel,5,0.0025974025974025974,0.0,0.06603559403559403,8.813679672645044e-05,0.0006394521255721711,9,1,0.0
#electronicmusic,#electronicmusic,5,0.0025974025974025974,0.0,0.06603559403559403,8.813679672645044e-05,0.0006394521255721711,9,1,0.0
#ccmusic,#ccmusic,5,0.0025974025974025974,0.0,0.06603559403559403,8.813679672645044e-05,0.0006394521255721711,9,1,0.0
#bangladesh,#bangladesh,5,0.0025974025974025974,2.16000216000216e-06,0.0025974025974025974,7.91361197343718e-56,0.0009280266147888201,33,2,1.0
#rohingya,#rohingya,5,0.0025974025974025974,2.7000027000027e-06,0.002671614100185529,2.1895694639163103e-31,0.000955131429287831,26,6,1.0
#pussy,#pussy,5,0.0025974025974025974,0.0,0.03805192587845823,2.4798843000740196e-06,0.0005600841434143121,5,1,0.0
#fly,#fly,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,1,0.0
#badkitty,#badkitty,5,0.0025974025974025974,0.0,0.0025974025974025974,3.369102262009946e-52,0.0006738544441392778,31,1,0.0
#amreading,#amreading,5,0.0025974025974025974,3.6000036000036e-07,0.055913228768221246,7.047519820764117e-08,0.0006080739476714686,5,1,0.0
#suspense,#suspense,5,0.0025974025974025974,3.6000036000036e-07,0.055913228768221246,7.047519820764117e-08,0.0006080739476714686,5,1,0.0
#comingsoon,#comingsoon,5,0.0025974025974025974,3.2400032400032397e-06,0.0025974025974025974,2.304250920755582e-59,0.0010807633622737414,30,2,0.5
#tubestrike,#tubestrike,5,0.0025974025974025974,0.0010573210573210571,0.06134603079276902,0.00010488046914243834,0.0008990745681552095,2,6,0.1666666666666666
#nude,#nude,5,0.0025974025974025974,0.0,0.03805192587845823,2.4798843000740196e-06,0.0005600841434143121,5,1,0.0
#asian,#asian,5,0.0025974025974025974,0.0,0.03805192587845823,2.4798843000740196e-06,0.0005600841434143121,5,1,0.0
#ices,#ices,5,0.0025974025974025974,0.0,0.048460563137666855,5.938020387027301e-07,0.000824440720128348,20,7,0.0
#tfb,#tfb,5,0.0025974025974025974,0.0,0.05773837561402328,3.936173222643286e-07,0.0006206162055998026,0,1,0.0
#dubstep,#dubstep,5,0.0025974025974025974,0.0,0.048460563137666855,5.938020387027301e-07,0.000824440720128348,20,7,0.0
#trapmusic,#trapmusic,5,0.0025974025974025974,0.0,0.048460563137666855,5.938020387027301e-07,0.000824440720128348,20,7,0.0
#technology,#technology,5,0.0025974025974025974,0.0010573210573210571,0.06547301112518504,0.00017911463732374282,0.001268144905708232,16,5,0.0
#ayekoradio,#ayekoradio,5,0.0025974025974025974,0.0,0.06603559403559403,8.813679672645044e-05,0.0006394521255721711,9,1,0.0
#roh3smantibatam,#roh3smantibatam,5,0.0025974025974025974,0.0,0.05773837561402328,3.936173222643286e-07,0.0006206162055998026,0,1,0.0
#alrasyid448iturasya,#alrasyid448iturasya,5,0.0025974025974025974,0.0,0.05773837561402328,3.936173222643286e-07,0.0006206162055998026,0,1,0.0
#helsinki,#helsinki,5,0.0025974025974025974,0.0,0.04938403054955237,7.379102917566005e-11,0.0005982205635836403,11,1,1.0
#marijuana,#marijuana,5,0.0025974025974025974,0.0,0.0015584415584415584,3.377274009316901e-59,0.0008075765305957162,63,2,0.0
#talkradio,#talkradio,5,0.0025974025974025974,0.0,0.05541276227501986,2.377227751849555e-08,0.0006171242214907292,5,2,0.5
#roh3,#roh3,5,0.0025974025974025974,0.0,0.05773837561402328,3.936173222643286e-07,0.0006206162055998026,0,1,0.0
#jfb,#jfb,5,0.0025974025974025974,0.0,0.05773837561402328,3.936173222643286e-07,0.0006206162055998026,0,1,0.0
#lightningstrike,#lightningstrike,5,0.0025974025974025974,0.0,0.04938403054955237,7.379102917566005e-11,0.0005982205635836403,11,1,1.0
#florida,#florida,5,0.0025974025974025974,0.0003531603531603531,0.048608534322820036,2.2529394759966584e-07,0.0009151449598227405,17,2,1.0
#endconflict,#endconflict,5,0.0025974025974025974,0.0,0.06809353188821567,0.001107843041757699,0.0004959848797738269,2,1,1.0
#zionism,#zionism,5,0.0025974025974025974,0.0003531603531603531,0.06079381611296505,1.4409773446300106e-05,0.0007982826058461347,0,2,1.0
#freekashmir,#freekashmir,5,0.0025974025974025974,0.0,0.06809353188821567,0.001107843041757699,0.0004959848797738269,2,1,1.0
#traffic,#traffic,4,0.002077922077922078,2.7000027000027e-06,0.002077922077922078,1.6260690314750015e-64,0.001296359125617892,35,3,1.0
#nws,#nws,4,0.002077922077922078,0.0005289305289305289,0.043191885633746104,1.2655494477694349e-12,0.0004502192416602755,11,1,1.0
#orchardalley,#orchardalley,4,0.002077922077922078,0.0,0.06688779407867043,8.79661969565011e-05,0.0005527772888442086,9,1,1.0
#les,#les,4,0.002077922077922078,0.0,0.06688779407867043,8.79661969565011e-05,0.0005527772888442086,9,1,1.0
#gardens,#gardens,4,0.002077922077922078,0.0,0.06688779407867043,8.796619695650108e-05,0.0005527772888442086,9,1,1.0
#wild,#wild,4,0.002077922077922078,0.0,0.07245452856636211,6.920840571499977e-06,0.00046193467663042747,4,1,1.0
#sanonofre,#sanonofre,4,0.002077922077922078,0.0,0.07245452856636211,6.920840571499977e-06,0.00046193467663042747,4,1,1.0
#helicopter,#helicopter,4,0.002077922077922078,0.0,0.05878927192564755,3.416979456799027e-07,0.000545078757892091,4,1,1.0
#firefighting,#firefighting,4,0.002077922077922078,0.0,0.05878927192564755,3.416979456799027e-07,0.000545078757892091,4,1,1.0
#oregon,#oregon,4,0.002077922077922078,0.0,0.05878927192564755,3.416979456799027e-07,0.000545078757892091,4,1,1.0
#easternoregon,#easternoregon,4,0.002077922077922078,0.0,0.05878927192564755,3.416979456799027e-07,0.000545078757892091,4,1,1.0
#solar,#solar,4,0.002077922077922078,0.0007057807057807057,0.06168561579577356,4.385539681580469e-06,0.000863677808357329,0,3,1.0
#missionhills,#missionhills,4,0.002077922077922078,0.0005595101364332188,0.05595534267389653,2.609606866333164e-08,0.0004473922089606858,3,2,0.0
#tarzana,#tarzana,4,0.002077922077922078,0.0013934155472617295,0.05595534267389653,2.491394477760566e-08,0.0003769046290080173,3,1,0.0
#sismo,#sismo,4,0.002077922077922078,0.0010578610578610577,0.06782414177423307,0.00024980338170716576,0.0013662439820308402,12,10,0.9
#tcot,#tcot,4,0.002077922077922078,0.006974549308964898,0.0828821606062216,0.005389102319821617,0.0005263711880238676,3,7,0.5714285714285714
#science,#science,4,0.002077922077922078,0.0003531603531603531,0.08060402526948639,0.005479721225132432,0.0005636764283203787,16,5,1.0
